smiles,pka
CC(C)C(=O)Nc1ccc(C(=O)O)cc1,4.16
CC(=O)Nc1ccc(C(=O)O)cc1OCCO,3.95
CN(C)C(=O)Nc1ccc(C(=O)O)cc1,4.14
CC(C)Sc1ccc(C(=O)C(=O)O)cc1,2.88
NC(=O)c1ccc(C(=O)C(=O)O)cc1,2.34
CSc1sc(C(=O)O)c2c1C(=O)CCC2,3.31
CS(=O)(=O)Nc1ccc(C(=O)O)cc1,4.5
CS(=O)(=O)Cc1ccc(C(=O)O)cc1,4.07
O=C(O)c1cc(S)c2ccc(Cl)cc2n1,0.76
N=C(N)NCc1cc(N)cc(C(=O)O)c1,4.62
CCCN(CCC)CCc1ccc2[nH]nnc2c1,8.73
Nc1nc(Oc2cccs2)c2[nH]cnc2n1,9.91
CSc1sc(C(=O)NN)c2c1C(O)CCC2,13.54
O=C(O)c1ccc(O)cc1OCc1ccccc1,4.02
Nc1nc(OCC2CCC2)c2[nH]cnc2n1,10.21
Nc1ncnc2c1ccn2C(CO)OC(CO)CO,13.89
CCCCCCOc1[nH]c(N)nc2ncnc1-2,2.96
C#CCN1CCCC2Cc3c(O)cccc3CC21,10.34
COC(=O)c1cc2cc(O)c(O)cc2cn1,8.39
COC(=O)c1cc2ccc(O)c(O)c2cn1,7.7
CCCN1C=CC=C2C(=O)NC(N)N=C21,10.74
Oc1ccc2c(c1)CC(NC/C=C/I)CC2,10.36
O=C(O)/C=C/n1cnc2ccccc2c1=O,2.82
O=C(O)Cn1cccc1C(=O)c1ccccc1,3.73
O=C1c2cccnc2CN1c1ccc(Cl)cc1,11.65
Nc1nc(O)c2ncn(C3C=CCO3)c2n1,11.57
Cc1cn(CC#CCCl)c(=O)[nH]c1=O,10.44
Cc1cn(C=C=CCO)c(=O)[nH]c1=O,9.89
N#C/C(=C\c1cccc(O)c1)C(N)=O,8.96
Oc1ccccc1C1(N2CCCCC2)CCCCC1,7.8
CCCN(CCC)C1CCCc2c(O)cccc2C1,10.06
CCCN(CCC)CC1CCc2c(O)cccc2C1,10.23
O=C(O)Cc1nnc2nc3ccccc3n2c1O,3.67
Cc1c(O)c(=O)ccn1C(CO)C(=O)O,3.79
COc1cc(C(=O)O)nc2ccc(N)cc12,1.44
Cc1cc(CC(=O)O)cc(OCC(C)C)c1,4.51
CC1=NN(C(=O)CCS)C(C(=O)O)S1,3.36
COc1ccc2cccc(CONC(C)=O)c2c1,8.73
CCCCCOCC1CNc2nc(N)nc(O)c2N1,13.31
CC(C)OCC1CNc2nc(N)nc(O)c2N1,13.31
CC1(c2ccc(O)cc2)C2CCCC1CCC2,10.19
O=CN(O)CCCCCCC(=O)Nc1ccccc1,8.51
N[C@@H]1C=CC[C@H](C(=O)O)C1,4.37
NC(=O)NS(=O)(=O)c1ccc(N)cc1,4.4
O=[N+]([O-])c1ccc2cccnc2c1O,6.71
O=c1cc(O)c(=O)c2ccccc2[nH]1,8.27
CCCCCCCCCCCCC1NC(C(=O)O)CS1,3.18
NC(CN1C=CC(=O)C(O)C1)C(=O)O,1.99
NC(CS)Cc1ccc(S(N)(=O)=O)cc1,10.06
NC(CS)Cc1ccc(S(=O)(=O)O)cc1,-1.83
Nc1ncnc2c1ncn2COCCP(=O)(O)O,1.77
CCCCCCCCCCCC1NC(C(=O)O)CCS1,2.02
Cc1cccc(Sc2c(C)cnc(O)c2N)c1,12.42
N[C@@H]1C=C[C@@H](C(=O)O)C1,4.22
CC(=O)N1C(=O)SC[C@H]1C(=O)O,3.19
CCOC(=O)C/N=c1\c(O)c(O)c1=N,6.33
N[C@@H](CCc1nnn[nH]1)C(=O)O,1.48
O=C(O)C1CN(Cc2nn[nH]n2)CCN1,0.29
CC(=O)Oc1ccccc1SCCCCCC(=O)O,3.95
O=c1nc(-c2cccs2)sc(=O)[nH]1,5.17
O=c1nc(-c2ccco2)sc(=O)[nH]1,5.16
CCCCn1c(O)c2ncnc-2c2cccnc21,9.79
NS(=O)(=O)c1ccc2c(c1)CNCCC2,10.4
Cc1[nH]cnc1CSCCNc1ccnc(O)n1,13.06
Cc1[nH]cnc1CSCCNc1cccc(O)n1,11.57
Cc1[nH]cnc1CSCCNc1cc(O)ccn1,10.41
Cc1[nH]cnc1CSCCNc1nccc(O)n1,12.23
O=C(O)Cc1cccc2c1Oc1ccccc1S2,3.52
Sc1nccn1CCCc1cc(Cl)cc(Cl)c1,7.29
NC(Cc1c(O)noc1C(=O)O)C(=O)O,1.14
O=C(O)Cc1cccc2c1Oc1ccccc1C2,3.95
Oc1noc(C2CCNCC2)c1Cc1ccccc1,5.05
O=C(O)Cc1cccc2nc3ccccc3nc12,4.38
O=C(O)Cc1cccc2cc3ccccc3cc12,4.88
NCCCC1(CCCN)CCc2cccc(O)c2C1,10.25
O=C(O)Cc1cccc2c1Oc1ccccc1O2,3.37
O=C1NCCc2c(O)[nH]c3cccc1c23,8.18
N#Cc1[nH]c2cccc3c2c1CCNC3=O,11.01
C=CCN1CCC2c3cc(O)ccc3CC1C2C,10.34
NCCNS(=O)(=O)c1cccc2cnccc12,10.09
CN1CCCC2c3cc(O)c(O)cc3CCC21,9.9
O=C(CCC1CCC(=O)N1)Nc1ccncc1,13.42
CN1CCC2CCc3cc(O)c(O)cc3C2C1,9.78
CCc1sc(C(C)C)nc1Cc1c[nH]cn1,13.84
CC(C)c1cc(O)ccc1N(CCCl)CCCl,10.37
c1nc(Cc2nc3c(s2)CCC3)c[nH]1,13.66
Cc1nc(C)c(C(C)c2c[nH]cn2)s1,13.84
CC(C)NCC1NCCc2cc(O)c(O)cc21,9.74
CCCCN(CCC)C1CCc2cccc(O)c2C1,9.83
COC(=O)c1ccc(S(N)(=O)=O)cc1,9.79
CCCOC(=O)c1ccccc1S(N)(=O)=O,9.28
CNCCCCCCN(C)/[N+]([O-])=N/O,4.67
COC(=O)c1cccc(S(N)(=O)=O)c1,9.86
CC1(c2ccc(N)cc2)CC(=O)NC1=O,10.38
Oc1ccc(Br)cc1Oc1cc(Br)ccc1O,6.19
O=c1ccn(C2CSCCS2)c(=O)[nH]1,9.73
COc1cc(NC(=S)C#N)cc(OC)c1OC,8.43
O=C(/C=C/c1ccccc1O)c1ccccc1,8.86
O=C1CCNC(=O)c2[nH]c(Br)cc21,10.73
COc1cc2nccc(O)c2cc1-c1cnco1,10.57
Nc1ncnc2c1nc(O)n2CCc1ccccc1,11.76
CC1(C)CCC(C(=O)CCC(=O)O)CC1,4.76
Cc1cc(O)oc2nnc(CC(=O)O)c1-2,3.95
CCOC(=O)c1cc2ccc(O)cc2oc1=O,7.67
CCCCCCCCCCCCCCCCOS(N)(=O)=O,11.66
c1ccc(-c2nc3ccccc3[nH]2)cc1,11.51
O=[N+]([O-])c1ccc(O)c(Cl)c1,5.62
CCCCCCCCCS/C(S)=N/Cc1ccccc1,6.61
CCCCCCCCCS/C(S)=N/Nc1ccccc1,6.56
Nc1nc(O)c2c(n1)NCC[S+]2[O-],10.73
O=C(O)CCC(=O)NCCc1ccc(O)cc1,4.26
O=C(NCCc1ccc(O)cc1)c1ccccc1,9.5
O=C(O)CCC(=O)NCCc1ccc(F)cc1,4.14
O=C(O)/C=C/C(=O)NCCc1ccccc1,3.63
CCC(CC)N1Sc2ccccc2[S+]1[O-],8.61
CC(N)C(=O)Nc1ccc(C(=O)O)cc1,4.16
CCCCCCCN1Sc2ccccc2[S+]1[O-],8.61
CC(N)C(=O)Nc1cccc(C(=O)O)c1,3.92
CCCCCCNC(=O)[C@H](N)CC(=O)O,3.84
Cc1ncc(CP(=O)(O)O)c(C=O)c1O,1.67
C=CCN1CCN(c2nc(N)n[nH]2)CC1,13.42
NS(=O)(=O)c1cc2c(s1)SCCC2=O,8.71
CC(=N)NCCSCC[C@@H](N)C(=O)O,2.15
O=C(O)c1cnc2sc3ccccc3n2c1=O,3.03
O=C(O)c1cnc2oc3ccccc3n2c1=O,2.96
CCCCCCCCCCCCCCCc1cccc(N)c1O,10.64
CCCCCCCCCCCCCCCc1ccc(O)cc1O,9.55
CCCCCCCCCCCCCCCc1cc(O)ccc1O,9.86
CCCCCCCCCCCCCCCc1cccc(O)c1N,10.44
CCOC(=O)c1cnn2c(S)cc(C)nc12,5.56
C[C@H]1c2cccc(O)c2CC[C@H]1N,10.53
COC(=O)NC1=NC2c3ccccc3CC2N1,10.19
COC(=O)NC1=NC(c2ccccc2)CN1C,10.16
COC(=O)NC1=NC(Cc2ccccc2)CN1,10.21
c1ccc2cc(Cc3nnn[nH]3)ccc2c1,4.87
CCCCCCCCCCCc1nc2ccccc2[nH]1,12.55
CC(C)NCC(O)c1cc2cc(O)ccc2o1,9.63
CC(C)NCC(O)c1cc2ccc(O)cc2o1,8.82
COC(=O)NC1=NC(c2ccccc2F)CN1,10.35
COC(=O)NC1=NCC(c2ccccc2)N1C,10.17
COc1ccc2c(O)c(C(=O)O)cnc2c1,3.77
CC(=O)N(O)c1ccc(C=C(C)C)cc1,9.01
CC(=O)NCc1c(O)c(=O)cc(C)n1C,11.44
CCc1nc(O)c(C#N)cc1-c1ccncc1,10.06
CC(CCN)NCC(O)c1ccc(O)c(O)c1,10.08
COC(=O)NC1=NC(c2ccccc2C)CN1,10.2
Nc1nc(O)c2ncn(OCC(O)CO)c2n1,11.37
O=C(N/N=C/C(F)(F)F)c1ccncc1,9.84
CC(CS)C(=O)N(CC(=O)O)C1CCC1,4.14
O=Nc1c(O)nc(O)nc1NCc1ccccc1,10.7
Oc1nc(O)c(I)c(NCc2ccccc2)n1,11.29
CSc1nc2c(O)c3cc(C)ccc3nc2s1,9.22
CSc1nc2c(O)c3cc(F)ccc3nc2s1,8.93
CCOP(=O)(CCOc1ccc(O)cc1)OCC,9.93
CCN1CC(=O)N(c2ccccc2SC)C1=S,11.59
Cc1ccc2[nH]c(C3CCNCC3)nc2c1,12.65
COC(=O)NC1=NC(c2ccccc2)CCN1,10.21
Nc1ccc2[nH]c(C3CCNCC3)nc2c1,13.33
O=c1[nH]c2ccccc2c(=O)n1CCCl,11.82
c1nc2nc(C3CCNCC3)nc-2c[nH]1,7.09
c1c[nH]c2nc(C3CCNCC3)nc-2c1,13.53
c1cc2nc(C3CCNCC3)nc-2c[nH]1,11.57
COC(=O)NC1=NCC(c2ccccc2)CN1,10.23
CN(O)C(=O)/C=C/C=C/c1ccccc1,8.99
CC(/C=C/C(=O)NO)=C\c1ccccc1,9.57
O=C(O)CNC(=O)C1CCCCC1C(=O)O,3.6
Cc1ccccc1-c1nc2cc[nH]cc-2n1,11.46
CCCN1CCC=C2c3cccc(O)c3OCC21,9.86
CCCN1CCC=C2c3cc(O)ccc3OCC21,9.82
Fc1ccccc1-c1nc2cc[nH]cc-2n1,11.45
NCC(C(=O)O)c1c[nH]c2ccccc12,4.01
O=C(Cn1ccnc1)c1ccc(O)c(O)c1,7.87
CC(C)(C)c1cc(Cl)c(O)c(CN)c1,7.05
CCN1Cc2cccc3nc(O)n(c23)CC1C,12.4
COc1ccc2cc(S(N)(=O)=O)oc2c1,8.06
COc1ccc2oc(S(N)(=O)=O)cc2c1,8.05
CONC(=O)CCCCCNC(=O)c1ccccc1,8.58
CC[C@@H]1CN(O)C(=O)[C@@H]1N,7.71
O=C(CCCCCCC(=O)Nc1ccncc1)NO,8.91
O=C(CCCCCCC(=O)Nc1cccnc1)NO,8.91
O=C(CCCCCCC(=O)Nc1ccccn1)NO,8.91
O=C1NC(=O)C(c2ccc(Cl)cc2)O1,6.43
c1ccc(CSc2nc3cnsc3[nH]2)cc1,6.25
COc1ccc(Br)cc1C1OC(=O)NC1=O,6.43
CCOc1cccc(F)c1C1OC(=O)NC1=O,6.43
COc1ccc(Cl)cc1C1OC(=O)NC1=O,6.43
COc1cccc(Cl)c1C1OC(=O)NC1=O,6.43
CCSc1cccc(F)c1C1OC(=O)NC1=O,5.8
COc1cccc(OC)c1C1OC(=O)NC1=O,6.28
COc1cccc(C2OC(=O)NC2=O)c1OC,6.28
O=C1NC(=O)C(c2cccc(Cl)c2)O1,6.43
O=C1NC(=O)C(c2c(F)cccc2F)O1,6.47
CSc1cccc(Cl)c1C1OC(=O)NC1=O,5.95
CCCC1Cn2c(O)nc3cccc(c32)CN1,12.4
CN(C)[C@@H]1CCc2cccc(O)c2C1,10.35
CC(C)C1CNCc2cccc3nc(O)n1c23,12.6
CCOc1ccc(F)cc1C1OC(=O)NC1=O,6.43
CC(S)C(=O)N1CSC[C@H]1C(=O)O,3.76
COc1c(O)ccc2c(CO)cc(=O)oc12,8.26
CC(S)C(=O)N(CC(=O)O)C1CCCC1,4.13
O=CNc1ccc(C2=NNC(=O)CC2)cc1,11.8
Cc1cccc(C)c1NC(=O)C(C)N(C)C,13.64
O=C(O)/C=C/c1ccc(C(=O)O)nc1,1.05
NS(=O)(=O)c1nc2ccc(Cl)cc2s1,7.47
CCC(CCCOc1cc(C)ccc1C)C(=O)O,4.46
CCC1C(=O)CC2(CCN(C)CC2)C1=O,9.24
O=C(O)c1cc(CCP(=O)(O)O)ccn1,0.92
O=CNc1cc2c3ccccc3nc-2c[nH]1,10.97
CNc1ncnc2c1ncn2CCOP(=O)(O)O,1.46
Oc1ccc2c(c1)OCC(C1=NCCN1)O2,9.9
Oc1ccc2c(c1)OC(C1=NCCN1)CO2,9.92
Cc1nc(NC2CCCC2)c2cc[nH]c2n1,13.6
O=Cc1cc(O)c(O)c(C(F)(F)F)c1,6.38
N#Cc1c(O)nc(O)nc1NCc1cccnc1,11.1
NC(=O)C(CO)NC(=O)N(CCCl)N=O,11.38
CCC(C)Nc1[nH]c(C)nc2nccc1-2,8.86
CC(O)COCn1cnc2c(O)nc(N)nc21,11.58
CS(=O)(=O)c1cc(C=O)cc(O)c1O,4.92
CNC(=O)Nc1ccnc(-c2ccncc2)n1,10.67
Cc1nc2nccc-2c(NCC(C)O)[nH]1,8.86
Cc1nc2nccc-2c(NCC(C)C)[nH]1,8.87
O=C(CF)NC1C(O)OC(CO)C(O)C1O,10.8
COc1ccc(NC(=O)Nc2ccncc2)cc1,11.37
O=C(Nc1ccncc1)Nc1ccc(Cl)cc1,11.28
Cc1cccc(C)c1NC(=O)Nc1cccnc1,11.5
Cc1cccc(C)c1NC(=O)Nc1ccccn1,11.04
Cc1[nH]c(O)nc1C(=O)c1ccncc1,9.64
Cc1[nH]c(O)nc1C(=O)c1cccnc1,9.63
CN(C)CCNC(=O)c1nc(NC=O)cn1C,11.68
Nc1c2c(nc3ccc(O)cc13)CCCC2O,7.83
Nc1c2c(nc3c(O)cccc13)CCCC2O,7.54
CC(C)=CC#Cc1[nH]cnc2ncnc1-2,5.18
Cc1[nH]c(O)nc1C(=O)c1ccccn1,9.57
O=C(O)CCP(CCC(=O)O)CCC(=O)O,3.22
c1ccc(Cc2nc3ccccc3[nH]2)cc1,12.25
Cc1cc(NNC(=O)CCl)nc2ccccc12,11.43
CC(c1c[nH]cn1)c1scc(Br)c1Br,13.84
Nc1c2c(nc3cc(O)ccc13)CCCC2O,7.27
Nc1c2c(nc3cccc(O)c13)CCCC2O,7.63
Oc1ncc(/C=C/c2ccccc2)c(O)n1,11.97
CCCn1c(=O)[nH]c(=O)c2nsnc21,8.31
O=C(O)[C@@H](CS)NCCc1ccccc1,2.12
NC1=NC(C2CCC2)Nc2cccc(F)c21,12.2
CCCN(CCCN)C1CCc2c(O)cccc2C1,10
CCCN(CCCO)C1CCc2c(O)cccc2C1,9.84
CN(CCCC#N)C1CCc2c(O)cccc2C1,10.38
CCCCC(CC)COCCCNC(=O)C(=O)NO,8.29
O=C(O)C(CS)NCc1ccc2ccccc2c1,2.05
O=C(O)C(CS)NCc1cccc2ccccc12,2.12
COc1ccc(CC2CCC(=O)NC2=O)cc1,11.77
CC(=O)NC(C(=O)O)c1ccc(O)cc1,3.46
CCCCCCNC1C=C(CO)C(O)C(O)C1O,12.83
Oc1cc2c(cc1CNc1ccccc1)OCCC2,9.73
CCC(=O)Nc1nnc(SCc2ccccc2)s1,6.94
COc1ccc(O)c(CSc2ccccc2CO)c1,9.68
O=C(O)CCCCCCCCCCCCCCC/C=C/I,4.95
CC(=O)N[C@H](CC(N)=O)C(=O)O,3.64
Nc1nc(-c2ccccc2)c(C(=O)O)s1,4.06
Nc1nc(O)c2ncn(/C=C/C=O)c2n1,11.14
Cc1cc(Br)c(OCC(=O)O)c(Br)c1,2.09
O=C1CCC(Cc2ccccc2Br)C(=O)N1,11.92
c1ccc(Oc2ncnc3[nH]cnc23)cc1,9.05
c1ccc(Sc2ncnc3[nH]cnc23)cc1,9.86
O=C(CS)NCCCCCC(=O)Nc1ccccc1,9.45
O=C(CCCCCNC(=O)NO)Nc1ccccc1,10.1
Oc1ccc(-n2nc3ccccc3c2Cl)cc1,10.41
COC(C)Cc1scnc1C(=O)Nc1nccs1,9.95
O=C1OCCN1S(=O)(=O)Nc1ccccc1,10.27
Nc1ncc(Cl)nc1C(=O)Nc1ccccn1,13.19
Oc1ncnc2nc3c(nc12)C1CCCCC31,10.52
CCCCc1ccc(C(=O)Nc2nccs2)nc1,10.98
CN(C)CCCc1c[nH]c2ccc(O)cc12,9.26
Nc1ncc(Br)nc1C(=O)Nc1ccccn1,13.23
O=C(O)CCn1c2ccccc2c2ccccc21,4.88
Cc1ncc(Cn2nnc(N)n2)c(CO)c1O,9.45
CC(C)(CO[N+](=O)[O-])C(=O)O,3.8
N[C@H](CC(=O)c1cccs1)C(=O)O,1.99
CCCCCCCCS(=O)(=O)NC1CCOC1=O,8.63
CC(=O)Nc1nc2cc(Cl)ccc2[nH]1,8.93
CCCCCCCCN1CC(O)C(O)C(O)C1CO,12.9
CCCCCCCCC1NC(CO)C(O)C(O)C1O,12.86
O=C(O)C(=O)CC(=O)c1ccccc1Cl,2.54
OCCNc1[nH]ccc2c3ccccc3nc1-2,12.45
COc1ccc2c(=O)c3ccccc3oc2c1O,8.5
CC1(C)C(C(=O)NC(N)=O)C1(C)C,11.75
CC1(C)C(C(=O)NC(N)=S)C1(C)C,9.85
Cc1[nH]c(N)cc2nc3ccccc3c1-2,12.94
O=C(O)c1ccc(CNCc2ccccc2)cc1,3.79
O=[N+]([O-])OCCCc1ccc(O)cc1,10.3
Nc1nonc1-c1nc2cnccc2n1C1CC1,13.54
CCn1c(-c2cccnc2O)nc2cnccc21,11
CCCC/C=C/CCCCCCCCOP(O)(O)=S,2.42
CCC(C)Cc1cccc(C(C)C(=O)O)c1,4.89
CCOC(=O)c1[nH]c2ccccc2c1CCN,12.2
CN(C)C(=N)NCC[C@H](N)C(=O)O,2.46
CC/N=C(\N)NCC[C@H](N)C(=O)O,2.46
C#Cc1cn(COCCO)c(=O)[nH]c1=O,9.45
Nc1nc(N)nc(N/N=C/c2cccs2)n1,11.01
O=C(O)Cc1cccc(OCc2ccccc2)c1,4.06
Nc1nc(N)nc(N/N=C/c2ccco2)n1,5.81
Oc1ccccc1CNC1C=CC(O)C(O)C1O,8.93
OC1C=CC(NCCc2ccccc2)C(O)C1O,12.89
COc1cc2c(cc1O)CCC(C(=O)O)O2,3.14
CC(C)(C)c1ccc(O)c(C(=O)O)c1,2.77
O=C1CN(c2ccccc2)S(=O)(=O)N1,3.78
COc1ccccc1N1CC(=O)NS1(=O)=O,3.78
Nc1nc2ccccc2c2c1ncn2CC(O)CO,13.9
Oc1nc2ccc(Cl)cc2n1CC1CCCCC1,12.46
Oc1ccc2cc(-c3ccccc3O)ccc2c1,9.43
Oc1noc(C2CCNCC2)c1-c1ccccc1,4.78
O=C(CCCCC(=O)Nc1ccccc1)NCCS,10.07
O=C(Nc1ccccc1)OC1CN2CCC1CC2,13.03
c1ccc2cc(-c3cnc[nH]3)ccc2c1,12.3
O=C(c1ccc(O)cc1)c1ccc(O)cc1,7.55
Oc1ccc(/C=C/c2ccc(O)cc2)cc1,8.7
CC(C)=CCC1(C)SC(O)=C(C)C1=O,6.7
CCCCCCCCC1(C)SC(O)=C(C)C1=O,6.65
Nc1ccc(/C=C/c2ccc(O)cc2)cc1,9
NCCCNCc1c(O)ccc2ccc(=O)oc12,6.64
Oc1cnc2cc3c(cc2n1)C1CNCC3C1,11.92
Oc1ccc2cc3c(cc2n1)C1CNCC3C1,12.09
CCCC(N)(P(=O)(O)O)P(=O)(O)O,-0.8
CCOc1cc(Br)cnc1Nc1cccc(C)n1,13.05
CCOc1cc(Cl)cnc1Nc1cccc(C)n1,13.07
Cc1[nH]c2cccc(O)c2c1CCN(C)C,8.98
CN(C)CCCc1c[nH]c2cccc(O)c12,9.02
COC(=O)c1cccnc1Nc1cccc(C)n1,11.41
NC(CC1CC(C(=O)O)=NO1)C(=O)O,1.62
Cc1cc(O)nc(SCCCCCC(=O)NO)n1,8.91
CCOP(=O)(O)/C=C/c1ccc(O)cc1,3.67
C/C(=C\P(=O)(O)C(C)N)C(=O)O,1.48
O=C(O)c1ccccc1C(=O)c1ccccc1,3.47
NS(=O)(=O)C(F)(F)c1ccccc1Br,6.92
N#CCNC(=O)CNC(=O)OCc1ccccc1,11.73
O=C1Nc2ccccc2/C1=C/c1cccnc1,11.31
O=Cc1ccccc1-c1ccc(C(=O)O)o1,3.13
CCOc1ccccc1-c1ccc(C(=O)O)o1,3.13
O=C(NO)c1ccc(Cc2ccccc2Cl)o1,8.17
O=C(O)Cc1ccc(Cc2ccccc2Cl)o1,4.18
NNC(=O)c1ccc(-c2ccccc2Cl)o1,11.31
O=C(NO)c1ccc(-c2ccccc2Cl)o1,8.16
O=C(N/N=C/c1ccccc1O)c1cccs1,8.75
COc1ccc(O)c(/C=N/NC(C)=O)c1,9.19
COc1ccc(/C=N/NC(C)=O)c(O)c1,8.68
O=C(N/N=C/c1ccccc1O)c1ccco1,8.7
CCC(CC)CC1(C)SC(O)=C(C)C1=O,6.79
C=CC(C)CC1(C)SC(O)=C(C)C1=O,6.7
CC1=C(O)C(C)(C2CCCCC2)SC1=O,7.13
C=C/C=C/C1(C)SC(=O)C(C)=C1O,6.76
Oc1cccc(CNc2ccc3ccccc3n2)c1,9.42
Oc1ccc(CNc2ccc3ccccc3n2)cc1,9.49
C=C(C(=O)O)C(CCCCCC)C(=O)OC,4.54
Cc1ccc2[nH]c(-c3cscn3)nc2c1,10.54
c1ccc2[nH]c(-c3cnccn3)nc2c1,10.19
C[C@@H](N)Cn1ncc2ccc(O)cc21,9.28
CC/C=C/CC1(C)SC(O)=C(C)C1=O,6.7
CC/C(S)=N\Cc1c[nH]c2ccccc12,6.81
Nc1ccc2[nH]c(-c3cscn3)nc2c1,11.23
Fc1ccc2[nH]c(-c3cscn3)nc2c1,10.35
CC(=O)Nc1nc(C#Cc2cccnc2)cs1,7.98
CC(C)=CCOc1cccc(Nc2nccs2)c1,12.98
CC(=O)N1CCN(c2ccc(O)cc2)CC1,10.3
CCC(C)n1nnc2cc(C(=O)O)ccc21,3.6
O=C(O)c1ccc2c(c1)nnn2CC1CC1,3.6
O=C(O)c1ccc2c(c1)nnn2C1CCC1,3.6
O=C1NC(=O)c2c1ccc1[nH]ccc21,8.26
Oc1nsc(C2CCNCC2)c1Cc1ccccc1,2.98
Cc1nc2cc(C(=O)O)ccc2n1C(C)C,2.14
N[C@@H](CCSCc1ccccc1)C(=O)O,2.39
Cn1ccnc1NC(=O)Nc1cccc(Cl)c1,8.15
CN1CC(=O)N=C1NC(=O)Nc1cccs1,9.7
N#Cc1cccc(CSCCC(N)C(=O)O)c1,1.62
C/N=C(/N)NCCCCCCCCCCCC(=O)O,4.56
CCOC(=O)c1cnc2ccc(CC)cc2c1O,10.67
CCCCCCCCCCCCCCCC(=O)N(O)CCO,8.17
CCc1ccc2ncc(C(=O)O)c(O)c2c1,3.72
CCOC(=O)c1cnc2ccc(Br)cc2c1O,10.35
O=C1c2ccc(Cl)cc2OCC1n1cncn1,13.93
O=C(NCc1ccccc1)c1ccc(O)cc1O,8.04
N[C@@H](CCCCNC(=O)CS)C(=O)O,2.26
O=C(O)/C=C1\NC(=O)[C@@H]1Cl,2.9
N#Cc1cccc(CC(CCCS)C(=O)O)c1,3.12
Cc1ccccc1Nc1nc(C(C)(C)C)cs1,13.24
O=C1CC(=O)N(c2cccc(Cl)c2)N1,5.4
CCOc1nc(NC(=O)OC)cc(N)c1C#N,12.81
NCC(CCCCc1ccccc1)c1nnn[nH]1,4.52
CC(CN)(Cc1ccccc1)c1nnn[nH]1,4.46
N[C@@H](CSCCCCC(=O)O)C(=O)O,2.09
NC(CCSc1ccccc1C(=O)O)C(=O)O,1.61
CN[C@@H](C)[C@H](O)c1ccccc1,13.89
N#C[C@H](Cc1ccccc1)NC(=O)CN,11.91
N#Cc1c(O)nsc1NCCc1ccc(O)cc1,2.15
COc1ccccc1-c1nc2ccccc2[nH]1,11.18
c1ccc2[nH]c(-c3ccncc3)nc2c1,11.42
CC/C(=N\NC(N)=S)c1cccc(O)c1,9.15
CC/C(=N\NC(N)=S)c1cccc(N)c1,11.67
CCCCCCCCCCCC(=O)c1ccc(O)cc1,7.78
CC1Nc2ccc3cc4ccccc4nc3c2CO1,12.51
CCCC(=O)c1c(O)cc(OC)c(C)c1O,9.31
Cc1nccn1-c1csc(Nc2ccccc2)n1,13.3
COc1cc(/C=C/C(C)=O)cc(I)c1O,8.46
COc1ccc2ncc(C(=O)O)c(O)c2c1,3.71
Cc1ccc2c(O)c(C(=O)O)cnc2c1C,3.78
COc1cccc2c(O)c(C(=O)O)cnc12,3.46
Cn1cc(C(=O)O)c(=O)c2ccccc21,5.9
CCc1cccc2c(O)c(C(=O)O)cnc12,3.68
Nc1n[nH]c(N)c1/N=N/c1ccccc1,13.78
CCCCCCCN1CCc2cc(O)c(O)cc2C1,9.44
Cc1ccc(C[C@H](N)C(=O)NO)cc1,8.8
N[C@@H](Cc1cnc[nH]1)C(=O)NO,8.8
N[C@H]1C[C@@H](C(=O)O)C=C1F,3.85
Nc1ccc(C[C@H](N)C(=O)NO)cc1,8.81
Nc1ncnc2c1ncn2CCOC[PH](=O)O,1.68
CCCCCCCCCCCCCCCCNS(N)(=O)=O,11.74
NNS(=O)(=O)c1ccc(Cl)c(Cl)c1,8.82
COc1cc(C(=O)O)ccc1OCC=C(C)C,4.13
CN1CCC[C@H]1[C@H]1CNC(=O)O1,13.36
O=C1NC(CO)C(=O)Nc2[nH]cnc21,8.8
NCCCCNC(=O)/C=C/c1ccc(O)cc1,9.3
NCCCCNC(=O)CCc1ccc(O)c(O)c1,9.19
CCCCS(=O)(=O)NCCCNCCCCNCCCN,11.57
Oc1ccccc1Oc1c(O)cc(Br)cc1Br,6.5
O=C(CC(=O)N1CCc2ccccc2C1)NO,8.81
Cc1ccccc1CNC(=O)C(N)C(=O)NO,8.65
NC(C(=O)NO)C(=O)NCCc1ccccc1,8.65
NC(C(=O)NO)C(=O)NCCc1ccccn1,8.65
O=C(CC(=O)NCc1ccc(Cl)cc1)NO,8.81
CN(CC(=O)CC(=O)NO)Cc1ccccc1,8.83
O=C(CC(=O)NC1Cc2ccccc2C1)NO,8.81
OCc1cccc(-c2cccc(CO)c2O)c1O,9.11
C/C(=N\NC(=S)N(C)C)c1ccccn1,11.8
C/C(=N\NC(=S)N(C)C)c1cnccn1,11.8
O=C1Nc2c(cccc2C(F)(F)F)C1=O,8.83
Cc1cccc(C)c1NC(=O)[C@H](C)N,13.65
C[C@H](N)C(=O)Nc1ccc(Cl)cc1,13.34
Cc1cccc(C)c1NC(=S)[C@H](C)N,11.62
Oc1noc(C2CCNCC2)c1-c1cccnc1,4.77
COC(=O)CC1CON=C1c1ccc(O)cc1,8.95
CCOC(c1ccc(O)c(OC)c1)C(O)CO,9.91
CCCCCCCC(N)(C(=O)O)c1ccccc1,2.6
CCCCCCCC(O)(C(=O)O)c1ccccc1,4.22
COc1ccc(/C(C)=N/NC(N)=S)cc1,11.67
